customer_id,usage_month,monthly_logins,active_users,support_tickets
CUST-0324,2024-10,21.0,7,1
CUST-0324,2024-11,23.2,10,0
CUST-0324,2024-12,26.5,5,0
CUST-0324,2025-01,22.3,4,0
CUST-0324,2025-02,29.1,6,1
CUST-0324,2025-03,22.5,8,0
CUST-0324,2025-04,24.9,9,0
CUST-0324,2025-05,24.6,9,0
CUST-0325,2024-01,17.5,4,2
CUST-0325,2024-02,15.5,5,2
CUST-0325,2024-03,25.6,10,0
CUST-0325,2024-04,14.2,5,0
CUST-0325,2024-05,19.9,5,1
CUST-0325,2024-06,21.7,5,0
CUST-0325,2024-07,22.2,5,0
CUST-0325,2024-08,21.3,4,0
CUST-0325,2024-09,20.2,4,0
CUST-0325,2024-10,17.1,3,0
CUST-0325,2024-11,20.7,5,1
CUST-0325,2024-12,16.1,4,0
CUST-0325,2025-01,21.8,7,1
CUST-0325,2025-02,20.9,4,0
CUST-0325,2025-03,19.0,4,0
CUST-0325,2025-04,18.8,6,0
CUST-0325,2025-05,21.7,7,1
CUST-0326,2024-01,12.7,5,0
CUST-0326,2024-02,14.8,2,2
CUST-0326,2024-03,14.2,3,0
CUST-0326,2024-04,6.9,1,0
CUST-0326,2024-05,8.7,2,0
CUST-0326,2024-06,12.4,4,0
CUST-0326,2024-07,6.9,1,0
CUST-0326,2024-08,,1,1
CUST-0326,2024-09,5.1,1,0
CUST-0326,2024-10,9.4,3,1
CUST-0326,2024-11,9.1,2,0
CUST-0326,2024-12,9.3,2,0
CUST-0326,2025-01,10.1,2,0
CUST-0326,2025-02,5.3,2,0
CUST-0326,2025-03,4.6,1,0
CUST-0326,2025-04,12.2,4,0
CUST-0326,2025-05,14.6,4,0
CUST-0327,2023-06,17.3,5,0
CUST-0327,2023-07,12.3,2,0
CUST-0327,2023-08,18.3,4,1
CUST-0327,2023-09,20.0,4,1
CUST-0327,2023-10,15.2,4,0
CUST-0327,2023-11,20.2,4,1
CUST-0327,2023-12,15.0,6,0
CUST-0327,2024-01,17.8,3,1
CUST-0327,2024-02,20.2,6,1
CUST-0327,2024-03,12.9,3,1
CUST-0327,2024-04,16.4,4,1
CUST-0327,2024-05,,2,0
CUST-0327,2024-06,19.8,4,0
CUST-0327,2024-07,16.5,6,0
CUST-0327,2024-08,16.3,3,1
CUST-0327,2024-09,15.3,3,1
CUST-0327,2024-10,12.0,5,0
CUST-0327,2024-11,17.2,5,1
CUST-0327,2024-12,10.5,2,0
CUST-0327,2025-01,16.4,4,1
CUST-0327,2025-02,19.0,4,2
CUST-0327,2025-03,11.4,3,0
CUST-0327,2025-04,15.4,3,0
CUST-0327,2025-05,18.6,5,0
CUST-0328,2022-04,24.5,8,1
CUST-0328,2022-05,25.0,6,0
CUST-0328,2022-06,28.7,6,0
CUST-0328,2022-07,24.0,9,0
CUST-0328,2022-08,26.1,11,0
CUST-0328,2022-09,24.3,5,1
CUST-0328,2022-10,27.7,5,1
CUST-0328,2022-11,28.1,7,1
CUST-0328,2022-12,27.6,6,0
CUST-0328,2023-01,23.0,7,1
CUST-0328,2023-02,31.1,9,0
CUST-0328,2023-03,26.3,5,0
CUST-0328,2023-04,30.4,6,2
CUST-0328,2023-05,27.7,8,0
CUST-0328,2023-06,29.8,9,0
CUST-0328,2023-07,28.0,9,1
CUST-0328,2023-08,23.7,5,0
CUST-0328,2023-09,21.1,5,1
CUST-0328,2023-10,26.7,11,0
CUST-0328,2023-11,28.8,6,0
CUST-0328,2023-12,30.4,9,1
CUST-0328,2024-01,20.8,4,0
CUST-0328,2024-02,23.5,11,0
CUST-0328,2024-03,24.6,8,0
CUST-0328,2024-04,26.8,10,0
CUST-0328,2024-05,26.5,6,0
CUST-0328,2024-06,30.6,13,0
CUST-0328,2024-07,26.2,6,0
CUST-0328,2024-08,30.8,7,0
CUST-0328,2024-09,29.3,13,0
CUST-0328,2024-10,30.6,7,1
CUST-0329,2023-11,10.2,3,0
CUST-0329,2023-12,9.1,4,0
CUST-0329,2024-01,10.5,4,1
CUST-0329,2024-02,14.1,3,0
CUST-0329,2024-03,7.6,2,1
CUST-0329,2024-04,10.3,4,1
CUST-0329,2024-05,10.7,4,0
CUST-0329,2024-06,10.4,2,2
CUST-0329,2024-07,6.0,2,0
CUST-0329,2024-08,15.6,3,0
CUST-0329,2024-09,11.1,2,0
CUST-0329,2024-10,11.0,2,0
CUST-0329,2024-11,4.6,1,0
CUST-0329,2024-12,16.2,4,0
CUST-0329,2025-01,10.7,5,0
CUST-0329,2025-02,3.8,1,0
CUST-0329,2025-03,6.4,1,0
CUST-0329,2025-04,9.2,1,1
CUST-0329,2025-05,,4,1
CUST-0330,2023-06,7.8,3,2
CUST-0330,2023-07,13.9,3,1
CUST-0330,2023-08,6.7,1,0
CUST-0330,2023-09,8.6,2,4
CUST-0330,2023-10,3.5,1,1
CUST-0330,2023-11,,1,1
CUST-0330,2023-12,0.3,1,1
CUST-0330,2024-01,3.0,1,1
CUST-0330,2024-02,3.5,1,1
CUST-0330,2024-03,1.4,1,1
CUST-0330,2024-04,0.0,1,1
CUST-0330,2024-05,0.0,1,0
CUST-0330,2024-06,0.0,1,2
CUST-0330,2024-07,0.0,1,3
CUST-0330,2024-08,0.0,1,0
CUST-0330,2024-09,0.0,1,4
CUST-0330,2024-10,0.0,1,0
CUST-0330,2024-11,0.0,1,2
CUST-0330,2024-12,0.0,1,0
CUST-0330,2025-01,0.0,1,1
CUST-0330,2025-02,0.0,1,0
CUST-0330,2025-03,0.0,1,3
CUST-0330,2025-04,0.0,1,0
CUST-0330,2025-05,0.0,1,2
CUST-0331,2024-03,10.6,2,0
CUST-0331,2024-04,16.5,5,0
CUST-0331,2024-05,16.4,6,0
CUST-0331,2024-06,5.9,1,0
CUST-0331,2024-07,16.3,3,0
CUST-0331,2024-08,12.3,3,1
CUST-0331,2024-09,15.6,4,1
CUST-0331,2024-10,13.9,3,1
CUST-0331,2024-11,9.7,3,1
CUST-0331,2024-12,9.6,3,0
CUST-0331,2025-01,15.1,6,0
CUST-0331,2025-02,8.7,2,0
CUST-0331,2025-03,16.3,3,1
CUST-0331,2025-04,16.7,5,0
CUST-0331,2025-05,14.2,3,0
CUST-0332,2023-03,22.6,5,0
CUST-0332,2023-04,31.0,14,0
CUST-0332,2023-05,30.7,6,1
CUST-0332,2023-06,27.1,11,0
CUST-0332,2023-07,27.7,6,1
CUST-0332,2023-08,28.4,14,0
CUST-0332,2023-09,30.3,7,0
CUST-0332,2023-10,31.6,9,1
CUST-0332,2023-11,28.6,5,1
CUST-0332,2023-12,29.7,11,0
CUST-0332,2024-01,32.2,8,0
CUST-0332,2024-02,31.4,8,0
CUST-0332,2024-03,25.8,6,0
CUST-0332,2024-04,27.3,12,0
CUST-0332,2024-05,27.1,6,1
CUST-0332,2024-06,31.9,8,0
CUST-0332,2024-07,30.7,8,0
CUST-0332,2024-08,30.1,8,0
CUST-0332,2024-09,31.9,15,0
CUST-0332,2024-10,21.4,7,0
CUST-0332,2024-11,,6,0
CUST-0332,2024-12,26.2,7,1
CUST-0332,2025-01,26.3,7,0
CUST-0332,2025-02,22.7,8,0
CUST-0332,2025-03,28.6,8,0
CUST-0332,2025-04,26.5,9,0
CUST-0332,2025-05,28.6,8,1
CUST-0333,2022-06,10.7,3,1
CUST-0333,2022-07,1.3,1,2
CUST-0333,2022-08,3.7,1,0
CUST-0333,2022-09,7.6,2,1
CUST-0333,2022-10,4.9,1,0
CUST-0333,2022-11,0.4,1,1
CUST-0333,2022-12,5.8,2,1
CUST-0333,2023-01,0.0,1,0
CUST-0333,2023-02,1.0,1,0
CUST-0333,2023-03,0.0,1,2
CUST-0333,2023-04,0.6,1,3
CUST-0333,2023-05,0.0,1,4
CUST-0333,2023-06,0.0,1,2
CUST-0333,2023-07,0.0,1,1
CUST-0333,2023-08,0.0,1,1
CUST-0333,2023-09,0.0,1,0
CUST-0333,2023-10,0.0,1,1
CUST-0333,2023-11,1.5,1,1
CUST-0333,2023-12,0.0,1,1
CUST-0333,2024-01,0.0,1,0
CUST-0333,2024-02,0.0,1,1
CUST-0333,2024-03,,1,0
CUST-0333,2024-04,0.0,1,0
CUST-0333,2024-05,0.0,1,3
CUST-0333,2024-06,0.0,1,1
CUST-0333,2024-07,0.0,1,0
CUST-0333,2024-08,0.0,1,0
CUST-0333,2024-09,0.0,1,1
CUST-0333,2024-10,0.0,1,1
CUST-0333,2024-11,0.0,1,3
CUST-0333,2024-12,0.0,1,2
CUST-0334,2023-06,16.5,3,0
CUST-0334,2023-07,21.1,6,1
CUST-0334,2023-08,14.7,7,1
CUST-0334,2023-09,19.7,4,0
CUST-0334,2023-10,21.4,4,0
CUST-0334,2023-11,22.5,6,1
CUST-0334,2023-12,20.6,5,0
CUST-0334,2024-01,22.8,8,0
CUST-0334,2024-02,19.4,5,0
CUST-0334,2024-03,11.7,2,1
CUST-0334,2024-04,15.2,7,0
CUST-0334,2024-05,14.7,2,0
CUST-0334,2024-06,17.1,5,0
CUST-0334,2024-07,21.8,7,0
CUST-0334,2024-08,18.3,7,0
CUST-0334,2024-09,19.7,4,1
CUST-0334,2024-10,17.3,6,0
CUST-0334,2024-11,17.2,3,1
CUST-0334,2024-12,20.8,8,1
CUST-0334,2025-01,19.7,5,1
CUST-0334,2025-02,17.5,3,0
CUST-0334,2025-03,15.9,7,0
CUST-0334,2025-04,15.1,6,0
CUST-0334,2025-05,15.3,3,1
CUST-0335,2023-02,23.9,8,0
CUST-0335,2023-03,22.2,7,0
CUST-0335,2023-04,29.2,10,0
CUST-0335,2023-05,29.7,7,0
CUST-0335,2023-06,27.3,6,1
CUST-0335,2023-07,29.2,10,0
CUST-0335,2023-08,24.8,5,0
CUST-0335,2023-09,26.5,6,0
CUST-0335,2023-10,26.8,6,2
CUST-0335,2023-11,28.1,11,0
CUST-0335,2023-12,26.2,6,1
CUST-0335,2024-01,27.7,6,1
CUST-0335,2024-02,28.8,6,0
CUST-0335,2024-03,26.8,8,0
CUST-0335,2024-04,28.0,5,2
CUST-0335,2024-05,26.5,5,0
CUST-0335,2024-06,32.3,7,0
CUST-0335,2024-07,27.7,9,0
CUST-0335,2024-08,30.3,7,0
CUST-0335,2024-09,27.0,6,1
CUST-0335,2024-10,26.2,6,0
CUST-0335,2024-11,29.6,6,0
CUST-0335,2024-12,32.8,15,0
CUST-0335,2025-01,38.9,8,1
CUST-0335,2025-02,33.5,11,0
CUST-0335,2025-03,25.7,9,0
CUST-0335,2025-04,27.3,6,0
CUST-0335,2025-05,31.6,10,1
CUST-0336,2023-08,21.7,5,0
CUST-0336,2023-09,25.2,5,2
CUST-0336,2023-10,27.3,13,0
CUST-0336,2023-11,16.6,3,1
CUST-0336,2023-12,17.0,6,1
CUST-0336,2024-01,12.5,3,0
CUST-0336,2024-02,19.9,7,0
CUST-0336,2024-03,21.0,5,1
CUST-0336,2024-04,13.9,5,1
CUST-0336,2024-05,20.9,5,0
CUST-0336,2024-06,23.9,7,0
CUST-0336,2024-07,18.9,4,0
CUST-0336,2024-08,23.2,5,1
CUST-0336,2024-09,24.6,9,0
CUST-0336,2024-10,18.1,5,0
CUST-0336,2024-11,16.4,3,0
CUST-0336,2024-12,26.4,9,0
CUST-0336,2025-01,20.1,9,0
CUST-0336,2025-02,20.4,8,0
CUST-0336,2025-03,14.2,3,1
CUST-0336,2025-04,17.8,7,0
CUST-0336,2025-05,21.9,4,0
CUST-0337,2022-12,29.2,6,0
CUST-0337,2023-01,27.8,8,1
CUST-0337,2023-02,26.7,9,0
CUST-0337,2023-03,30.7,7,0
CUST-0337,2023-04,24.0,6,0
CUST-0337,2023-05,26.8,5,0
CUST-0337,2023-06,29.7,6,0
CUST-0337,2023-07,27.8,6,1
CUST-0337,2023-08,26.5,5,0
CUST-0337,2023-09,24.8,8,0
CUST-0337,2023-10,,8,0
CUST-0337,2023-11,26.5,6,2
CUST-0337,2023-12,30.7,9,0
CUST-0337,2024-01,27.3,9,0
CUST-0337,2024-02,22.8,5,1
CUST-0337,2024-03,32.1,10,1
CUST-0337,2024-04,23.2,6,0
CUST-0337,2024-05,29.2,9,0
CUST-0337,2024-06,27.3,13,0
CUST-0337,2024-07,18.9,3,0
CUST-0337,2024-08,32.0,8,0
CUST-0337,2024-09,28.3,10,2
CUST-0337,2024-10,24.9,8,0
CUST-0337,2024-11,30.5,6,0
CUST-0337,2024-12,30.4,7,0
CUST-0337,2025-01,27.2,6,0
CUST-0337,2025-02,,5,0
CUST-0337,2025-03,32.6,9,0
CUST-0337,2025-04,28.5,11,1
CUST-0337,2025-05,25.1,9,0
CUST-0338,2022-10,10.6,2,1
CUST-0338,2022-11,12.9,3,3
CUST-0338,2022-12,10.4,2,2
CUST-0338,2023-01,7.5,1,0
CUST-0338,2023-02,11.8,2,2
CUST-0338,2023-03,1.3,1,1
CUST-0338,2023-04,6.9,1,1
CUST-0338,2023-05,7.3,1,3
CUST-0338,2023-06,0.0,1,1
CUST-0338,2023-07,0.0,1,1
CUST-0338,2023-08,0.0,1,0
CUST-0338,2023-09,2.6,1,0
CUST-0338,2023-10,0.0,1,1
CUST-0338,2023-11,4.3,1,2
CUST-0338,2023-12,0.0,1,1
CUST-0338,2024-01,0.0,1,2
CUST-0338,2024-02,5.8,1,3
CUST-0338,2024-03,0.0,1,1
CUST-0338,2024-04,0.0,1,0
CUST-0338,2024-05,0.0,1,1
CUST-0338,2024-06,0.0,1,3
CUST-0338,2024-07,0.0,1,2
CUST-0338,2024-08,0.0,1,1
CUST-0338,2024-09,0.0,1,2
CUST-0338,2024-10,0.0,1,0
CUST-0338,2024-11,0.0,1,4
CUST-0338,2024-12,0.0,1,0
CUST-0338,2025-01,0.0,1,1
CUST-0338,2025-02,0.0,1,4
CUST-0338,2025-03,0.0,1,0
CUST-0338,2025-04,0.0,1,2
CUST-0339,2022-04,21.3,8,0
CUST-0339,2022-05,22.5,5,1
CUST-0339,2022-06,20.2,4,0
CUST-0339,2022-07,17.5,3,0
CUST-0339,2022-08,22.8,6,1
CUST-0339,2022-09,21.2,5,0
CUST-0339,2022-10,22.9,5,0
CUST-0339,2022-11,22.1,6,1
CUST-0339,2022-12,26.5,6,0
CUST-0339,2023-01,15.9,5,1
CUST-0339,2023-02,14.7,4,0
CUST-0339,2023-03,,7,0
CUST-0339,2023-04,20.1,4,0
CUST-0339,2023-05,19.4,5,0
CUST-0339,2023-06,20.4,7,2
CUST-0339,2023-07,18.8,5,0
CUST-0339,2023-08,24.6,5,0
CUST-0339,2023-09,22.4,8,0
CUST-0339,2023-10,19.1,5,0
CUST-0339,2023-11,11.9,3,0
CUST-0339,2023-12,19.2,6,0
CUST-0339,2024-01,23.8,7,1
CUST-0339,2024-02,18.9,4,0
CUST-0339,2024-03,18.7,5,0
CUST-0339,2024-04,21.6,4,0
CUST-0339,2024-05,18.5,3,0
CUST-0339,2024-06,21.2,7,1
CUST-0339,2024-07,19.1,4,1
CUST-0339,2024-08,14.8,5,1
CUST-0339,2024-09,19.9,8,1
CUST-0339,2024-10,,6,1
CUST-0340,2024-05,24.5,7,0
CUST-0340,2024-06,19.6,4,0
CUST-0340,2024-07,20.4,4,5
CUST-0340,2024-08,17.3,7,0
CUST-0340,2024-09,19.5,3,0
CUST-0340,2024-10,16.0,6,2
CUST-0340,2024-11,13.2,3,2
CUST-0340,2024-12,15.9,4,2
CUST-0340,2025-01,6.0,1,0
CUST-0340,2025-02,9.7,4,1
CUST-0340,2025-03,16.0,4,2
CUST-0340,2025-04,9.9,4,1
CUST-0340,2025-05,11.0,2,1
CUST-0341,2023-11,22.8,8,0
CUST-0341,2023-12,21.8,8,0
CUST-0341,2024-01,26.3,11,0
CUST-0341,2024-02,21.6,9,0
CUST-0341,2024-03,24.6,11,0
CUST-0341,2024-04,25.0,5,0
CUST-0341,2024-05,26.7,11,1
CUST-0341,2024-06,26.8,5,1
CUST-0341,2024-07,18.1,8,0
CUST-0341,2024-08,18.1,5,0
CUST-0341,2024-09,27.1,12,0
CUST-0341,2024-10,20.5,6,0
CUST-0341,2024-11,24.2,5,1
CUST-0341,2024-12,23.5,4,0
CUST-0341,2025-01,26.7,6,1
CUST-0341,2025-02,27.5,7,1
CUST-0341,2025-03,19.0,8,0
CUST-0341,2025-04,24.9,8,0
CUST-0341,2025-05,20.6,4,0
CUST-0342,2023-02,14.2,3,0
CUST-0342,2023-03,12.5,3,0
CUST-0342,2023-04,20.6,8,1
CUST-0342,2023-05,18.2,3,0
CUST-0342,2023-06,16.6,4,0
CUST-0342,2023-07,18.2,4,0
CUST-0342,2023-08,24.4,8,0
CUST-0342,2023-09,19.8,8,0
CUST-0342,2023-10,16.2,7,0
CUST-0342,2023-11,20.6,4,0
CUST-0342,2023-12,12.7,4,0
CUST-0342,2024-01,12.0,2,1
CUST-0342,2024-02,17.8,3,1
CUST-0342,2024-03,18.8,3,1
CUST-0342,2024-04,16.3,6,1
CUST-0342,2024-05,21.3,5,0
CUST-0342,2024-06,19.8,8,0
CUST-0342,2024-07,16.3,3,1
CUST-0342,2024-08,16.5,4,0
CUST-0342,2024-09,16.2,4,0
CUST-0342,2024-10,14.2,3,0
CUST-0342,2024-11,18.9,7,0
CUST-0342,2024-12,18.8,6,0
CUST-0342,2025-01,17.1,3,0
CUST-0342,2025-02,,3,0
CUST-0342,2025-03,18.1,5,2
CUST-0342,2025-04,14.8,3,0
CUST-0342,2025-05,12.5,3,0
CUST-0343,2022-07,,5,2
CUST-0343,2022-08,26.8,9,2
CUST-0343,2022-09,,5,2
CUST-0343,2022-10,15.6,3,1
CUST-0343,2022-11,14.3,3,0
CUST-0343,2022-12,23.2,6,0
CUST-0343,2023-01,22.4,6,0
CUST-0343,2023-02,14.4,3,0
CUST-0343,2023-03,20.9,7,1
CUST-0343,2023-04,16.0,4,0
CUST-0343,2023-05,27.4,10,1
CUST-0343,2023-06,19.8,6,0
CUST-0343,2023-07,15.5,4,2
CUST-0343,2023-08,20.4,5,0
CUST-0343,2023-09,14.7,3,0
CUST-0343,2023-10,14.5,4,0
CUST-0343,2023-11,20.4,6,1
CUST-0343,2023-12,19.1,8,1
CUST-0343,2024-01,,4,3
CUST-0343,2024-02,18.0,6,0
CUST-0343,2024-03,23.5,8,0
CUST-0343,2024-04,19.7,6,0
CUST-0343,2024-05,18.8,3,1
CUST-0343,2024-06,17.7,6,0
CUST-0343,2024-07,15.8,4,1
CUST-0343,2024-08,23.5,10,0
CUST-0343,2024-09,19.2,5,1
CUST-0343,2024-10,12.9,5,1
CUST-0343,2024-11,19.0,6,2
CUST-0343,2024-12,19.7,4,1
CUST-0343,2025-01,17.1,4,0
CUST-0344,2023-07,27.9,6,2
CUST-0344,2023-08,28.5,7,1
CUST-0344,2023-09,,9,1
CUST-0344,2023-10,22.6,9,1
CUST-0344,2023-11,22.5,5,2
CUST-0344,2023-12,22.7,5,1
CUST-0344,2024-01,17.3,7,2
CUST-0344,2024-02,21.5,4,2
CUST-0344,2024-03,21.8,4,5
CUST-0344,2024-04,25.3,5,2
CUST-0344,2024-05,16.1,3,1
CUST-0344,2024-06,8.2,1,0
CUST-0344,2024-07,5.8,2,5
CUST-0344,2024-08,15.7,5,0
CUST-0344,2024-09,1.5,1,0
CUST-0344,2024-10,17.8,4,1
CUST-0344,2024-11,1.7,1,3
CUST-0344,2024-12,15.2,5,0
CUST-0344,2025-01,13.2,4,1
CUST-0344,2025-02,12.4,4,0
CUST-0344,2025-03,0.0,1,0
CUST-0344,2025-04,0.0,1,2
CUST-0344,2025-05,0.0,1,2
CUST-0345,2023-01,4.7,1,2
CUST-0345,2023-02,7.9,2,0
CUST-0345,2023-03,7.5,2,1
CUST-0345,2023-04,8.7,1,0
CUST-0345,2023-05,11.1,2,0
CUST-0345,2023-06,10.0,4,0
CUST-0345,2023-07,7.7,1,0
CUST-0345,2023-08,7.9,1,0
CUST-0345,2023-09,5.8,1,0
CUST-0345,2023-10,4.0,1,0
CUST-0345,2023-11,7.3,1,0
CUST-0345,2023-12,9.6,3,0
CUST-0345,2024-01,6.7,1,0
CUST-0345,2024-02,8.2,2,0
CUST-0345,2024-03,6.6,2,0
CUST-0345,2024-04,11.9,5,0
CUST-0345,2024-05,5.8,1,1
CUST-0345,2024-06,8.4,1,0
CUST-0345,2024-07,11.3,3,0
CUST-0345,2024-08,11.2,2,1
CUST-0345,2024-09,9.0,2,0
CUST-0345,2024-10,5.3,1,0
CUST-0345,2024-11,5.3,1,0
CUST-0345,2024-12,3.7,1,0
CUST-0345,2025-01,12.3,2,0
CUST-0345,2025-02,13.3,2,0
CUST-0345,2025-03,13.8,5,0
CUST-0345,2025-04,8.0,4,1
CUST-0345,2025-05,12.7,4,1
CUST-0346,2023-07,13.9,4,0
CUST-0346,2023-08,15.2,6,0
CUST-0346,2023-09,11.9,3,0
CUST-0346,2023-10,15.1,6,0
CUST-0346,2023-11,11.0,3,2
CUST-0346,2023-12,12.2,3,0
CUST-0346,2024-01,7.5,1,0
CUST-0346,2024-02,11.0,2,0
CUST-0346,2024-03,6.9,1,0
CUST-0346,2024-04,11.3,4,0
CUST-0346,2024-05,10.2,3,0
CUST-0346,2024-06,15.2,4,0
CUST-0346,2024-07,11.2,3,0
CUST-0346,2024-08,7.7,2,1
CUST-0346,2024-09,8.3,2,0
CUST-0346,2024-10,14.0,2,0
CUST-0346,2024-11,12.4,3,0
CUST-0346,2024-12,11.7,4,0
CUST-0346,2025-01,11.1,3,0
CUST-0346,2025-02,12.4,5,0
CUST-0346,2025-03,9.4,3,0
CUST-0346,2025-04,12.5,5,0
CUST-0346,2025-05,7.8,1,2
CUST-0347,2022-03,29.0,8,0
CUST-0347,2022-04,21.9,6,0
CUST-0347,2022-05,25.2,11,0
CUST-0347,2022-06,25.3,10,0
CUST-0347,2022-07,22.4,4,1
CUST-0347,2022-08,27.9,8,0
CUST-0347,2022-09,21.7,8,1
CUST-0347,2022-10,24.6,5,0
CUST-0347,2022-11,25.8,9,1
CUST-0347,2022-12,28.3,6,1
CUST-0347,2023-01,25.1,8,0
CUST-0347,2023-02,20.1,5,0
CUST-0347,2023-03,22.1,4,0
CUST-0347,2023-04,24.7,6,0
CUST-0347,2023-05,25.8,11,0
CUST-0347,2023-06,29.8,12,0
CUST-0347,2023-07,25.5,9,1
CUST-0347,2023-08,20.8,5,0
CUST-0347,2023-09,22.0,5,1
CUST-0347,2023-10,21.3,8,0
CUST-0347,2023-11,28.8,7,0
CUST-0347,2023-12,29.2,11,0
CUST-0347,2024-01,30.1,10,0
CUST-0347,2024-02,31.8,12,0
CUST-0347,2024-03,,9,1
CUST-0347,2024-04,30.4,7,0
CUST-0347,2024-05,27.1,6,0
CUST-0347,2024-06,24.8,7,0
CUST-0347,2024-07,26.7,5,0
CUST-0347,2024-08,25.5,6,0
CUST-0347,2024-09,26.5,9,0
CUST-0348,2022-06,17.0,4,1
CUST-0348,2022-07,17.1,3,0
CUST-0348,2022-08,12.8,3,0
CUST-0348,2022-09,19.8,5,1
CUST-0348,2022-10,14.8,6,1
CUST-0348,2022-11,12.5,3,1
CUST-0348,2022-12,18.2,5,0
CUST-0348,2023-01,14.1,3,1
CUST-0348,2023-02,15.2,5,0
CUST-0348,2023-03,18.6,4,0
CUST-0348,2023-04,20.5,5,1
CUST-0348,2023-05,16.0,6,1
CUST-0348,2023-06,11.5,5,0
CUST-0348,2023-07,8.2,1,0
CUST-0348,2023-08,13.7,5,0
CUST-0348,2023-09,19.4,8,2
CUST-0348,2023-10,13.7,6,0
CUST-0348,2023-11,20.6,4,0
CUST-0348,2023-12,8.1,2,0
CUST-0348,2024-01,19.4,7,0
CUST-0348,2024-02,10.9,3,0
CUST-0348,2024-03,14.6,5,0
CUST-0348,2024-04,14.6,5,1
CUST-0348,2024-05,11.6,3,1
CUST-0348,2024-06,,6,0
CUST-0348,2024-07,12.2,3,0
CUST-0348,2024-08,13.8,3,1
CUST-0348,2024-09,9.5,1,1
CUST-0348,2024-10,10.3,4,0
CUST-0348,2024-11,14.4,4,0
CUST-0348,2024-12,16.6,4,1
CUST-0349,2023-10,20.5,4,2
CUST-0349,2023-11,10.1,4,2
CUST-0349,2023-12,12.5,5,0
CUST-0349,2024-01,16.0,6,1
CUST-0349,2024-02,12.5,4,0
CUST-0349,2024-03,7.8,2,0
CUST-0349,2024-04,8.5,3,1
CUST-0349,2024-05,6.0,1,1
CUST-0349,2024-06,5.5,1,0
CUST-0349,2024-07,9.8,3,2
CUST-0349,2024-08,0.0,1,0
CUST-0349,2024-09,0.0,1,0
CUST-0349,2024-10,0.4,1,2
CUST-0349,2024-11,4.2,1,3
CUST-0349,2024-12,0.0,1,1
CUST-0349,2025-01,2.9,1,0
CUST-0349,2025-02,0.0,1,1
CUST-0349,2025-03,0.0,1,3
CUST-0349,2025-04,4.8,1,1
CUST-0349,2025-05,0.0,1,2
CUST-0350,2022-02,17.7,6,0
CUST-0350,2022-03,10.8,2,0
CUST-0350,2022-04,14.3,6,1
CUST-0350,2022-05,14.3,6,1
CUST-0350,2022-06,15.2,3,0
CUST-0350,2022-07,15.6,3,0
CUST-0350,2022-08,14.2,3,0
CUST-0350,2022-09,12.4,3,0
CUST-0350,2022-10,8.6,3,0
CUST-0350,2022-11,13.8,4,0
CUST-0350,2022-12,9.7,2,1
CUST-0350,2023-01,20.4,5,1
CUST-0350,2023-02,10.6,3,0
CUST-0350,2023-03,13.2,2,0
CUST-0350,2023-04,20.1,9,1
CUST-0350,2023-05,12.7,4,0
CUST-0350,2023-06,15.2,4,1
CUST-0350,2023-07,12.4,4,1
CUST-0350,2023-08,19.3,5,1
CUST-0350,2023-09,13.3,4,0
CUST-0350,2023-10,9.2,2,1
CUST-0350,2023-11,9.2,2,0
CUST-0350,2023-12,11.4,2,1
CUST-0350,2024-01,12.1,4,0
CUST-0350,2024-02,22.8,9,1
CUST-0350,2024-03,17.8,8,0
CUST-0350,2024-04,16.6,3,0
CUST-0350,2024-05,18.2,5,0
CUST-0350,2024-06,18.6,6,1
CUST-0350,2024-07,18.0,6,1
CUST-0350,2024-08,16.4,6,0
CUST-0351,2023-09,11.9,3,2
CUST-0351,2023-10,16.9,4,0
CUST-0351,2023-11,10.9,3,2
CUST-0351,2023-12,12.8,5,0
CUST-0351,2024-01,8.1,2,1
CUST-0351,2024-02,17.1,3,1
CUST-0351,2024-03,17.4,6,0
CUST-0351,2024-04,14.4,4,0
CUST-0351,2024-05,14.5,5,1
CUST-0351,2024-06,14.1,3,0
CUST-0351,2024-07,11.2,3,0
CUST-0351,2024-08,17.1,4,1
CUST-0351,2024-09,14.3,4,0
CUST-0351,2024-10,19.7,3,0
CUST-0351,2024-11,12.4,4,0
CUST-0351,2024-12,13.3,2,1
CUST-0351,2025-01,8.4,3,0
CUST-0351,2025-02,15.1,3,0
CUST-0351,2025-03,13.1,2,3
CUST-0351,2025-04,13.4,5,1
CUST-0351,2025-05,16.6,3,1
CUST-0352,2023-01,26.5,7,1
CUST-0352,2023-02,22.2,5,1
CUST-0352,2023-03,23.9,10,0
CUST-0352,2023-04,20.9,4,0
CUST-0352,2023-05,21.8,10,2
CUST-0352,2023-06,,8,1
CUST-0352,2023-07,22.3,5,0
CUST-0352,2023-08,27.1,11,0
CUST-0352,2023-09,23.8,4,1
CUST-0352,2023-10,22.9,5,0
CUST-0352,2023-11,20.3,8,0
CUST-0352,2023-12,18.8,4,0
CUST-0352,2024-01,17.3,6,0
CUST-0352,2024-02,31.2,9,0
CUST-0352,2024-03,24.8,8,1
CUST-0352,2024-04,22.6,8,0
CUST-0352,2024-05,17.2,7,0
CUST-0352,2024-06,23.4,6,0
CUST-0352,2024-07,20.6,8,0
CUST-0352,2024-08,25.5,6,0
CUST-0352,2024-09,22.3,5,1
CUST-0352,2024-10,27.7,6,1
